studyGoldId	biosampleGoldId	ncbiBioProjectAccession	ncbiBioSampleAccession	ncbi_bioproject_accession	ncbi_biosample_accession	env_broad_scale	env_local_scale	env_medium	ecosystemPathId	ecosystem	ecosystemCategory	ecosystemType	ecosystemSubtype	specificEcosystem	envoBroadScale.id	envoBroadScale.label	envoLocalScale.id	envoLocalScale.label	envoMedium.id	envoMedium.label	bad_ebs	bad_em	cosine_distance_broad_scale	cosine_distance_local_scale	cosine_distance_medium
Gs0154244	Gb0297477	PRJEB42019	SAMEA7724375	PRJEB42019	SAMEA7724375	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0297478	PRJEB42019	SAMEA7724376	PRJEB42019	SAMEA7724376	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0297479	PRJEB42019	SAMEA7724377	PRJEB42019	SAMEA7724377	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0297480	PRJEB42019	SAMEA7724378	PRJEB42019	SAMEA7724378	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0297481	PRJEB42019	SAMEA7724379	PRJEB42019	SAMEA7724379	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0297482	PRJEB42019	SAMEA7724380	PRJEB42019	SAMEA7724380	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0297483	PRJEB42019	SAMEA7724381	PRJEB42019	SAMEA7724381	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0297484	PRJEB42019	SAMEA7724382	PRJEB42019	SAMEA7724382	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0297485	PRJEB42019	SAMEA7724383	PRJEB42019	SAMEA7724383	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0297486	PRJEB42019	SAMEA7724384	PRJEB42019	SAMEA7724384	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0297487	PRJEB42019	SAMEA7724385	PRJEB42019	SAMEA7724385	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0297488	PRJEB42019	SAMEA7724386	PRJEB42019	SAMEA7724386	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0315410	PRJEB42019	SAMEA7724016	PRJEB42019	SAMEA7724016	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0315411	PRJEB42019	SAMEA7724020	PRJEB42019	SAMEA7724020	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0315412	PRJEB42019	SAMEA7724021	PRJEB42019	SAMEA7724021	marine benthic biome	kelp forest	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000058	kelp forest	False	True	0.0	0.5477329831333546	0.5477329831333546
Gs0154244	Gb0315413	PRJEB42019	SAMEA7724026	PRJEB42019	SAMEA7724026	marine benthic biome	marine benthic feature	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome	False	True	0.0	0.3603978509331687	0.38508130618755787
Gs0154244	Gb0315414	PRJEB42019	SAMEA7724027	PRJEB42019	SAMEA7724027	marine benthic biome	marine benthic feature	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome	False	True	0.0	0.3603978509331687	0.38508130618755787
Gs0154244	Gb0315415	PRJEB42019	SAMEA7724028	PRJEB42019	SAMEA7724028	marine benthic biome	marine benthic feature	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome	False	True	0.0	0.3603978509331687	0.38508130618755787
Gs0154244	Gb0315416	PRJEB42019	SAMEA7724031	PRJEB42019	SAMEA7724031	marine benthic biome	marine benthic feature	organic material	3960	Host-associated	Algae	Brown Algae	Unclassified	Unclassified	ENVO:01000024	marine benthic biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome	False	True	0.0	0.3603978509331687	0.38508130618755787
Gs0154244	Gb0315417	PRJEB42019	SAMEA7723443	PRJEB42019	SAMEA7723443	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315418	PRJEB42019	SAMEA7723444	PRJEB42019	SAMEA7723444	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315419	PRJEB42019	SAMEA7723916	PRJEB42019	SAMEA7723916	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315420	PRJEB42019	SAMEA7723917	PRJEB42019	SAMEA7723917	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315421	PRJEB42019	SAMEA7723919	PRJEB42019	SAMEA7723919	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315422	PRJEB42019	SAMEA7723920	PRJEB42019	SAMEA7723920	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315423	PRJEB42019	SAMEA7723921	PRJEB42019	SAMEA7723921	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315424	PRJEB42019	SAMEA7723922	PRJEB42019	SAMEA7723922	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315425	PRJEB42019	SAMEA7723923	PRJEB42019	SAMEA7723923	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315426	PRJEB42019	SAMEA7724129	PRJEB42019	SAMEA7724129	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315427	PRJEB42019	SAMEA7724130	PRJEB42019	SAMEA7724130	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315428	PRJEB42019	SAMEA7724131	PRJEB42019	SAMEA7724131	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315429	PRJEB42019	SAMEA7724132	PRJEB42019	SAMEA7724132	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315430	PRJEB42019	SAMEA7724133	PRJEB42019	SAMEA7724133	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315431	PRJEB42019	SAMEA7724134	PRJEB42019	SAMEA7724134	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315432	PRJEB42019	SAMEA7724135	PRJEB42019	SAMEA7724135	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315433	PRJEB42019	SAMEA7724136	PRJEB42019	SAMEA7724136	urban biome	bioreactor	biosolids	5471	Engineered	Bioreactor	Aerobic	Activated sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002059	biosolids	ENVO:00002123	bioreactor	False	True	0.0	0.5783629786442162	0.5783629786442162
Gs0154244	Gb0315434	PRJEB42019	SAMEA7723388	PRJEB42019	SAMEA7723388	urban biome	anaerobic bioreactor	anaerobic sludge	5482	Engineered	Bioreactor	Anaerobic	Sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002129	anaerobic sludge	ENVO:00002124	anaerobic bioreactor	False	True	0.0	0.38508130618755787	0.38508130618755787
Gs0154244	Gb0315435	PRJEB42019	SAMEA7723389	PRJEB42019	SAMEA7723389	urban biome	anaerobic bioreactor	anaerobic sludge	5482	Engineered	Bioreactor	Anaerobic	Sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002129	anaerobic sludge	ENVO:00002124	anaerobic bioreactor	False	True	0.0	0.38508130618755787	0.38508130618755787
Gs0154244	Gb0315436	PRJEB42019	SAMEA7723390	PRJEB42019	SAMEA7723390	urban biome	anaerobic bioreactor	anaerobic sludge	5482	Engineered	Bioreactor	Anaerobic	Sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002129	anaerobic sludge	ENVO:00002124	anaerobic bioreactor	False	True	0.0	0.38508130618755787	0.38508130618755787
Gs0154244	Gb0315437	PRJEB42019	SAMEA7723391	PRJEB42019	SAMEA7723391	urban biome	anaerobic bioreactor	anaerobic sludge	5482	Engineered	Bioreactor	Anaerobic	Sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002129	anaerobic sludge	ENVO:00002124	anaerobic bioreactor	False	True	0.0	0.38508130618755787	0.38508130618755787
Gs0154244	Gb0315438	PRJEB42019	SAMEA7723848	PRJEB42019	SAMEA7723848	urban biome	anaerobic bioreactor	anaerobic sludge	5482	Engineered	Bioreactor	Anaerobic	Sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002129	anaerobic sludge	ENVO:00002124	anaerobic bioreactor	False	True	0.0	0.38508130618755787	0.38508130618755787
Gs0154244	Gb0315439	PRJEB42019	SAMEA7724098	PRJEB42019	SAMEA7724098	urban biome	anaerobic bioreactor	anaerobic sludge	5482	Engineered	Bioreactor	Anaerobic	Sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002129	anaerobic sludge	ENVO:00002124	anaerobic bioreactor	False	True	0.0	0.38508130618755787	0.38508130618755787
Gs0154244	Gb0315440	PRJEB42019	SAMEA7724099	PRJEB42019	SAMEA7724099	urban biome	anaerobic bioreactor	anaerobic sludge	5482	Engineered	Bioreactor	Anaerobic	Sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002129	anaerobic sludge	ENVO:00002124	anaerobic bioreactor	False	True	0.0	0.38508130618755787	0.38508130618755787
Gs0154244	Gb0315441	PRJEB42019	SAMEA7724100	PRJEB42019	SAMEA7724100	urban biome	anaerobic bioreactor	anaerobic sludge	5482	Engineered	Bioreactor	Anaerobic	Sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002129	anaerobic sludge	ENVO:00002124	anaerobic bioreactor	False	True	0.0	0.38508130618755787	0.38508130618755787
Gs0154244	Gb0315442	PRJEB42019	SAMEA7724101	PRJEB42019	SAMEA7724101	urban biome	anaerobic bioreactor	anaerobic sludge	5482	Engineered	Bioreactor	Anaerobic	Sludge	Unclassified	ENVO:01000249	urban biome	ENVO:00002129	anaerobic sludge	ENVO:00002124	anaerobic bioreactor	False	True	0.0	0.38508130618755787	0.38508130618755787
Gs0154244	Gb0315443	PRJEB42019	SAMEA7723470	PRJEB42019	SAMEA7723470	tropical broadleaf forest biome	insecta-associated habitat	organic material	7298	Environmental	Terrestrial	Nest	Insects nest	Beehive: Brood combs	ENVO:01000200	tropical broadleaf forest biome	ENVO:01000155	organic material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4606806283699939	0.3500663163803185
Gs0154244	Gb0315444	PRJEB42019	SAMEA7723473	PRJEB42019	SAMEA7723473	tropical broadleaf forest biome	insecta-associated habitat	organic material	7298	Environmental	Terrestrial	Nest	Insects nest	Beehive: Brood combs	ENVO:01000200	tropical broadleaf forest biome	ENVO:01000155	organic material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4606806283699939	0.3500663163803185
Gs0154244	Gb0315445	PRJEB42019	SAMEA7723681	PRJEB42019	SAMEA7723681	tropical broadleaf forest biome	insecta-associated habitat	organic material	7298	Environmental	Terrestrial	Nest	Insects nest	Beehive: Brood combs	ENVO:01000200	tropical broadleaf forest biome	ENVO:01000155	organic material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4606806283699939	0.3500663163803185
Gs0154244	Gb0315446	PRJEB42019	SAMEA7723471	PRJEB42019	SAMEA7723471	tropical broadleaf forest biome	insecta-associated habitat	organic material	7299	Environmental	Terrestrial	Nest	Insects nest	Beehive: Cerumen	ENVO:01000200	tropical broadleaf forest biome	ENVO:01000155	organic material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4606806283699939	0.3500663163803185
Gs0154244	Gb0315447	PRJEB42019	SAMEA7723474	PRJEB42019	SAMEA7723474	tropical broadleaf forest biome	insecta-associated habitat	organic material	7299	Environmental	Terrestrial	Nest	Insects nest	Beehive: Cerumen	ENVO:01000200	tropical broadleaf forest biome	ENVO:01000155	organic material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4606806283699939	0.3500663163803185
Gs0154244	Gb0315448	PRJEB42019	SAMEA7723476	PRJEB42019	SAMEA7723476	tropical broadleaf forest biome	insecta-associated habitat	organic material	7299	Environmental	Terrestrial	Nest	Insects nest	Beehive: Cerumen	ENVO:01000200	tropical broadleaf forest biome	ENVO:01000155	organic material	ENVO:01001002	animal-associated environment	False	True	0.0	0.4606806283699939	0.3500663163803185
Gs0154244	Gb0315449	PRJEB42019	SAMEA7723545	PRJEB42019	SAMEA7723545	dense settlement biome	mine	rock	5326	Environmental	Terrestrial	Deep subsurface	Rock	Unclassified	ENVO:01000248	dense settlement biome	ENVO:00001995	rock	ENVO:00000076	mine	False	True	0.0	1.0	1.0
Gs0154244	Gb0315450	PRJEB42019	SAMEA7723546	PRJEB42019	SAMEA7723546	dense settlement biome	mine	rock	5326	Environmental	Terrestrial	Deep subsurface	Rock	Unclassified	ENVO:01000248	dense settlement biome	ENVO:00001995	rock	ENVO:00000076	mine	False	True	0.0	1.0	1.0
Gs0154244	Gb0315451	PRJEB42019	SAMEA7723547	PRJEB42019	SAMEA7723547	dense settlement biome	mine	rock	5326	Environmental	Terrestrial	Deep subsurface	Rock	Unclassified	ENVO:01000248	dense settlement biome	ENVO:00001995	rock	ENVO:00000076	mine	False	True	0.0	1.0	1.0
Gs0154244	Gb0315452	PRJEB42019	SAMEA7723548	PRJEB42019	SAMEA7723548	dense settlement biome	mine	rock	5326	Environmental	Terrestrial	Deep subsurface	Rock	Unclassified	ENVO:01000248	dense settlement biome	ENVO:00001995	rock	ENVO:00000076	mine	False	True	0.0	1.0	1.0
Gs0154244	Gb0315453	PRJEB42019	SAMEA7723549	PRJEB42019	SAMEA7723549	dense settlement biome	mine	rock	5326	Environmental	Terrestrial	Deep subsurface	Rock	Unclassified	ENVO:01000248	dense settlement biome	ENVO:00001995	rock	ENVO:00000076	mine	False	True	0.0	1.0	1.0
Gs0154244	Gb0315454	PRJEB42019	SAMEA7723735	PRJEB42019	SAMEA7723735	dense settlement biome	mine	rock	5326	Environmental	Terrestrial	Deep subsurface	Rock	Unclassified	ENVO:01000248	dense settlement biome	ENVO:00001995	rock	ENVO:00000076	mine	False	True	0.0	1.0	1.0
Gs0154244	Gb0315455	PRJEB42019	SAMEA7723736	PRJEB42019	SAMEA7723736	dense settlement biome	mine	rock	5326	Environmental	Terrestrial	Deep subsurface	Rock	Unclassified	ENVO:01000248	dense settlement biome	ENVO:00001995	rock	ENVO:00000076	mine	False	True	0.0	1.0	1.0
Gs0154244	Gb0315456	PRJEB42019	SAMEA7723737	PRJEB42019	SAMEA7723737	dense settlement biome	mine	rock	5326	Environmental	Terrestrial	Deep subsurface	Rock	Unclassified	ENVO:01000248	dense settlement biome	ENVO:00001995	rock	ENVO:00000076	mine	False	True	0.0	1.0	1.0
Gs0154244	Gb0315457	PRJEB42019	SAMEA7723738	PRJEB42019	SAMEA7723738	dense settlement biome	mine	rock	5326	Environmental	Terrestrial	Deep subsurface	Rock	Unclassified	ENVO:01000248	dense settlement biome	ENVO:00001995	rock	ENVO:00000076	mine	False	True	0.0	1.0	1.0
Gs0154244	Gb0315458	PRJEB42019	SAMEA7723739	PRJEB42019	SAMEA7723739	dense settlement biome	mine	rock	5326	Environmental	Terrestrial	Deep subsurface	Rock	Unclassified	ENVO:01000248	dense settlement biome	ENVO:00001995	rock	ENVO:00000076	mine	False	True	0.0	1.0	1.0
