biosampleGoldId	ecosystemPathId	ecosystem	ecosystemCategory	ecosystemType	ecosystemSubtype	specificEcosystem	envoBroadScale.id	envoBroadScale.label	envoLocalScale.id	envoLocalScale.label	envoMedium.id	envoMedium.label
Gb0316004	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316005	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316006	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316007	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316008	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316009	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316010	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316011	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316012	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316013	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316014	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316015	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316016	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316017	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316018	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316019	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316020	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316021	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316022	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316023	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316024	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316025	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316026	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316027	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316028	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316029	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316030	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316031	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316032	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316033	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316034	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316035	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316036	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316037	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316038	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316039	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316040	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316041	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316042	3974	Environmental	Aquatic	Non-marine Saline and Alkaline	Saline	Microbial mats	ENVO:01000024	marine benthic biome	ENVO:00002034	biofilm	ENVO:00002157	stromatolite mat
Gb0316043	7297	Environmental	Aquatic	Freshwater	Glacier	Meltwater	ENVO:01000180	tundra biome	ENVO:00000063	water body	ENVO:00000133	glacier
Gb0316044	7297	Environmental	Aquatic	Freshwater	Glacier	Meltwater	ENVO:01000180	tundra biome	ENVO:00000063	water body	ENVO:00000133	glacier
Gb0316045	7297	Environmental	Aquatic	Freshwater	Glacier	Meltwater	ENVO:01000180	tundra biome	ENVO:00000063	water body	ENVO:00000133	glacier
Gb0316046	7297	Environmental	Aquatic	Freshwater	Glacier	Meltwater	ENVO:01000180	tundra biome	ENVO:00000063	water body	ENVO:00000133	glacier
Gb0316047	7297	Environmental	Aquatic	Freshwater	Glacier	Meltwater	ENVO:01000180	tundra biome	ENVO:00000063	water body	ENVO:00000133	glacier
Gb0316048	7297	Environmental	Aquatic	Freshwater	Glacier	Meltwater	ENVO:01000180	tundra biome	ENVO:00000063	water body	ENVO:00000133	glacier
Gb0316049	4709	Host-associated	Mollusca	Tissue	Unclassified	Unclassified	ENVO:00000447	marine biome	ENVO:00002040	wood	ENVO:01001002	animal-associated environment
Gb0316050	4709	Host-associated	Mollusca	Tissue	Unclassified	Unclassified	ENVO:00000447	marine biome	ENVO:00002040	wood	ENVO:01001002	animal-associated environment
