unique_id,label,all_evidence,is_process,is_quality,is_chemical_entity,is_biome,is_environmental_material,historical_permissible_values_count,NMDC_soil_count,NCBI_mims_soil_trusting_CURIe_count,NCBI_mims_soil_trusting_labels_count,GOLD_env_terr_soil_count,historical_permissible_values_frequency,NMDC_soil_frequency,NCBI_mims_soil_trusting_CURIe_frequency,NCBI_mims_soil_trusting_labels_frequency,GOLD_env_terr_soil_frequency,CJM_Vote,CJM_Comments,MAM vote,MAM comments,MLS_vote,MLS_comments,NMW_vote,NMW_comment,SM_vote,SM_comment,Yes = 1 No = -1 Maybe = 0,CJM_Vote_safe_int,MAM vote_safe_int,MLS_vote_safe_int,NMW_vote_safe_int,SM_vote_safe_int,IAA_score,vote_sum
ENVO:00006043,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006044,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006045,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006046,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006047,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006048,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006049,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006050,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006051,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006052,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006053,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006054,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006055,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006056,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006057,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006058,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006059,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006060,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006061,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006062,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006063,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006064,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006065,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006066,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006067,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006068,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006069,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006070,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006071,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006072,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006073,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006074,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006075,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006076,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006077,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006078,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006079,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006080,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006081,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006082,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006083,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006084,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006085,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006086,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006087,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006088,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006089,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006090,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006091,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006092,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006093,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006094,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006095,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006096,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006097,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006098,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006099,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006100,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006101,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006102,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006103,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006104,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006105,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006106,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006107,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006108,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006109,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006110,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006111,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006112,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006113,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006114,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006115,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006116,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006117,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006118,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006119,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006120,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006121,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006122,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006123,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006124,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006125,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006126,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006127,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006128,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006129,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00006130,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:0001048,,0.0004300612837,False,False,False,False,False,0,0,16,0,0,0.0,0.0,0.001720245135,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00010484,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00010485,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00010486,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00010487,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00010488,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:0005774,,0.0003763036233,False,False,False,False,False,0,0,14,0,0,0.0,0.0,0.001505214493,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:00123402,,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000002,water well,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000003,oil well,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000004,concentration basin mediterranean sea biome,2.69e-05,False,False,False,True,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000005,upwelling,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000006,coastal upwelling,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000007,organic object formed through microbial activity,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000008,microbial mat,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000009,obsolete biotic mesoscopic physical object,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:0100001,,5.38e-05,False,False,False,False,False,0,0,2,0,0,0.0,0.0,0.0002150306419,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000010,obsolete abiotic mesoscopic physical object,8.06e-05,False,False,False,False,False,0,0,3,0,0,0.0,0.0,0.0003225459628,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000011,obsolete dairy product,8.06e-05,False,False,False,False,False,0,0,3,0,0,0.0,0.0,0.0003225459628,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000012,obsolete milk product,8.06e-05,False,False,False,False,False,0,0,3,0,0,0.0,0.0,0.0003225459628,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000013,obsolete fermented food product,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000014,obsolete wine,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000015,obsolete beer,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000019,cave floor,0.0001846173955,False,False,False,False,False,0,0,6,5,0,0.0,0.0,0.0006450919256,9.34e-05,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:0100002,,5.38e-05,False,False,False,False,False,0,0,2,0,0,0.0,0.0,0.0002150306419,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000020,estuarine biome,2.69e-05,False,False,False,True,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:0100003,,5.38e-05,False,False,False,False,False,0,0,2,0,0,0.0,0.0,0.0002150306419,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:0100004,,5.38e-05,False,False,False,False,False,0,0,2,0,0,0.0,0.0,0.0002150306419,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:0100005,,5.38e-05,False,False,False,False,False,0,0,2,0,0,0.0,0.0,0.0002150306419,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000057,marine algal bloom,0.0002521196728,False,False,False,False,False,0,0,0,54,0,0.0,0.0,0.0,0.001008478691,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:0100006,,5.38e-05,False,False,False,False,False,0,0,2,0,0,0.0,0.0,0.0002150306419,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:0100007,,5.38e-05,False,False,False,False,False,0,0,2,0,0,0.0,0.0,0.0002150306419,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:0100008,,5.38e-05,False,False,False,False,False,0,0,2,0,0,0.0,0.0,0.0002150306419,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:0100009,,5.38e-05,False,False,False,False,False,0,0,2,0,0,0.0,0.0,0.0002150306419,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000174,forest biome,0.0002054308445,False,False,False,True,False,0,0,0,44,0,0.0,0.0,0.0,0.000821723378,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000208,mediterranean woodland biome,0.0009676378884,False,False,False,True,False,0,0,36,0,0,0.0,0.0,0.003870551554,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000221,temperate woodland biome,0.008171164391,False,False,False,True,False,0,0,304,0,0,0.0,0.0,0.03268465756,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000018,gravel,7.41e-05,False,False,False,False,True,0,1,1,0,0,0.0,0.0001889644747,0.0001075153209,0.0,0.0,,,0,,1,,,,-1,not soil?,0,0,0,1,0,-1,0.3,0
ENVO:01000302,outcrop,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000303,endolithic environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000304,high pressure environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000305,high temperature environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000306,freshwater environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000307,saline water environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000308,extraterrestrial environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000309,cold environment,0.0001249253697,False,False,False,False,False,0,0,1,21,0,0.0,0.0,0.0001075153209,0.0003921861577,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000310,haline environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000311,cultivated environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000312,culturing environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000313,anthropogenic environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000314,high osmolarity environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000315,acidic environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000316,alkaline environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000317,aquatic environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000318,extreme high temperature environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000319,rocky slope,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
ENVO:01000320,marine environment,2.69e-05,False,False,False,False,False,0,0,1,0,0,0.0,0.0,0.0001075153209,0.0,0.0,,,0,,0,,,,0,,0,0,0,0,0,0,1.0,0
