curie	claimed_prefix	label	envo_native	obsolete	EnvLocalScaleSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	marine_biome	env_mat	soil	liquid water	water ice	snow	mass_of_environmental_material	human_construction	building	building_part	plant_structure	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
ENVO:010	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002320	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000124	ENVO	marine supra-littoral zone	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001378	ENVO	marine bed	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000060	ENVO	underground stream	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000634	ENVO	volcanic eruption	True	False	False	4	6	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002322	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000259	ENVO	lacustrine plain	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00005804	ENVO	nest of ant	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000289	ENVO	cold monomictic lake	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:02000121	ENVO	peat extraction	True	False	False	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000633	ENVO	ecosystem-wide aerobic respiration	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000967	ENVO	public swimming pool	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:03501155	ENVO	intensive care unit room	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False		
ENVO:01000179	ENVO	desert biome	True	False	False	5	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000123	ENVO	marine sponge reef biome	True	False	False	4	0	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001894	ENVO	alkaline spring	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000042	ENVO	drainage canal	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000172	ENVO	sandy desert	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		57.0
ENVO:03501281	ENVO	bowling alley	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01001831	ENVO	temperate biome	True	False	False	1	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002245	ENVO	gypsisol	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000377	ENVO	humid subtropical	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03501132	ENVO	fire station	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:048	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000394	ENVO	tropical freshwater swamp forest	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:014	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03600068	ENVO	ice wedge	True	False	False	3	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002254	ENVO	vertisol	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		3.0
ENVO:0000468	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00003963	ENVO	warehouse	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:004	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001581	ENVO	sea surface layer	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002184	ENVO	subsurface landform	True	False	False	3	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000462	ENVO	masonry cement	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03501252	ENVO	chicken manure	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002268	ENVO	sphagnum bog	True	False	False	2	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		9.0
ENVO:01001397	ENVO	ultisol	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		8.0
ENVO:00002331	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000511	ENVO	thatched building roof	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False		
CHEBI:24632	CHEBI	hydrocarbon	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		7.0
ENVO:00000197	ENVO	endorheic lake	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000434	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001508	ENVO	anchored ice calf	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		
ENVO:00000357	ENVO	lock	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:00000493	ENVO	obsequent stream	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002148	ENVO	coarse beach sand	True	False	False	7	0	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		
ENVO:00000203	ENVO	rift lake	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002325	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002169	ENVO	coal mine	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		4.0
ENVO:01000180	ENVO	tundra biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001796	ENVO	temperate mixed forest	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000174	ENVO	isthmus	True	False	True	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000429	ENVO	arete	True	False	False	10	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001832	ENVO	subtropical biome	True	False	False	1	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000984	ENVO	grocery store	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:00000557	ENVO	dry dam	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:03501276	ENVO	oast house	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:01000191	ENVO	subtropical grassland biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000972	ENVO	take-out restaurant	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:03501340	ENVO	community service centre	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:00000499	ENVO	trough	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
CHEBI:33893	CHEBI	reagent	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001536	ENVO	sea ice mass	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		
ENVO:00002316	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000465	ENVO	natural harbor	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000236	ENVO	basalt	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000272	ENVO	confluence	True	False	False	3	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000631	ENVO	ocean acidification	True	False	False	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:042	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000400	ENVO	cinder cone	True	False	False	8	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001256	ENVO	coastal shrimp pond	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000013	ENVO	cave system	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000561	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00002020	ENVO	obsolete extreme habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
NCBITaxon:2836	NCBITaxon	Bacillariophyta	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000226	ENVO	subtropical moist broadleaf forest biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001437	ENVO	mining	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00005791	ENVO	sterile water	True	False	False	0	0	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False		2.0
ENVO:01000824	ENVO	exorheic lake	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000905	ENVO	shrimp pond	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002279	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001793	ENVO	subtropical broadleaf forest	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000858	ENVO	marine upwelling biome	True	False	False	1	0	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000216	ENVO	montane shrubland biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000311	ENVO	cultivated environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		10.0
ENVO:01001201	ENVO	marine environmental zone	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00003096	ENVO	tap water	True	False	False	0	0	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False		1.0
ENVO:00002293	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03400012	ENVO	hail stone	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		
ENVO:01000885	ENVO	area of developed space with medium usage intensity	True	False	False	2	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000830	ENVO	water-based rainfall	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		9.0
ENVO:01000319	ENVO	rocky slope	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001105	ENVO	aeolian lake	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000229	ENVO	intermittent estuary	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001224	ENVO	office	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False		
ENVO:01001304	ENVO	oasis	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000184	ENVO	subtropical desert biome	True	False	False	5	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000732	ENVO	clastic dike	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000129	ENVO	marine hydrothermal vent chimney	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002225	ENVO	mesotrophic water	True	False	False	0	0	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False		1.0
ENVO:044	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03501119	ENVO	agricultural experimental station	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		1.0
PATO:0015010	PATO	increased humidity	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00005761	ENVO	meadow soil	True	False	False	2	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		9.0
ENVO:001	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03501142	ENVO	diagnostic imaging unit facility	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:00000441	ENVO	terracette	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001380	ENVO	neritic mussel reef	True	False	False	8	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002011	ENVO	fresh water	True	False	False	0	0	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False		22.0
PATO:0000586	PATO	increased size	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000378	ENVO	arid subtropical	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001346	ENVO	erosion	True	False	False	1	5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:02000135	ENVO	fast neutron reactor	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:00000324	ENVO	outflow cave	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000064	ENVO	road	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		2.0
ENVO:01001810	ENVO	mediterranean grassland	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000429	ENVO	burrow	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000425	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000817	ENVO	biosphere	True	False	False	1	1	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001092	ENVO	tectonic lake	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000209	ENVO	subtropical coniferous forest biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000856	ENVO	temperate marginal sea biome	True	False	False	1	0	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000025	ENVO	reservoir	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		5.0
ENVO:00002222	ENVO	food shop	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		1.0
ENVO:00000054	ENVO	saline marsh	True	False	False	2	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000198	ENVO	mixed forest biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		6.0
ENVO:01000928	ENVO	fish processing building	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:00000067	ENVO	cave	True	False	True	4	1	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
PCO:0000029	PCO	multi-species collection of organisms	False	False	False	0	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002314	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000638	ENVO	planetary crust	True	False	False	1	5	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		13.0
ENVO:01000644	ENVO	liquid planetary core	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03600035	ENVO	cold room	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False		
ENVO:01017	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002240	ENVO	kastanozem	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000221	ENVO	continental island	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001872	ENVO	manure pit	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000890	ENVO	area of moss-dominated vegetation	True	False	False	2	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00005757	ENVO	bacteria enriched soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		
ENVO:01001277	ENVO	asphalt road	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01001483	ENVO	surface of an astronomical body	True	False	False	1	14	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000470	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001613	ENVO	permafrost thawing process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002262	ENVO	clay soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001001	ENVO	plant-associated environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		6.0
ENVO:01000341	ENVO	subalpine	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:00003869	ENVO	straw	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:03501133	ENVO	homeless shelter	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:00000519	ENVO	agricultural terrace	True	False	False	6	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000562	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001783	ENVO	liquid surface of an astronomical body	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000386	ENVO	temperate deciduous needleleaf forest	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00003081	ENVO	metal contaminated soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001243	ENVO	forest ecosystem	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True		3.0
ENVO:00000303	ENVO	sea coast	True	False	False	3	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001381	ENVO	oceanic mussel reef	True	False	False	8	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000250	ENVO	medial moraine	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000244	ENVO	abyssal plain	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001495	ENVO	dioxygen dissolved in marine water	True	False	False	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000189	ENVO	temperate savanna biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03501235	ENVO	leisure centre	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		
ENVO:0000524	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000192	ENVO	tropical grassland biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
OBI:0100026	OBI	organism	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000221	ENVO	temperate woodland biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2.0	10.0
ENVO:01000417	ENVO	house	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False		1.0
PATO:0001430	PATO	alkaline	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		7.0
CHEBI:16183	CHEBI	methane	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00002053	ENVO	limestone	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000630	ENVO	acidification of an aquatic environment	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000686	ENVO	marine water mass	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03000035	ENVO	supraglacial lake	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:02000049	ENVO	coastal water body	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000771	ENVO	all season road	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01000432	ENVO	swamp forest	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000315	ENVO	acidic environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000515	ENVO	road cut	True	False	False	3	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03501173	ENVO	post-anesthesia care unit facility	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:00003083	ENVO	sarcosine enriched soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		
ENVO:01001519	ENVO	area of pack ice	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000983	ENVO	technosphere	True	False	False	1	4	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03600011	ENVO	mineral horizon	True	False	False	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	14.0	
ENVO:01000257	ENVO	white smoker	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000893	ENVO	area of woody wetland	True	False	False	2	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	245.0	4.0
ENVO:01000500	ENVO	brick exterior wall	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False		
ENVO:03501249	ENVO	suspension bridge	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01000260	ENVO	nutricline within a water body	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000739	ENVO	habitat	True	False	False	1	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		9.0
ENVO:006	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000181	ENVO	nunatak	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:0000574	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000361	ENVO	site of special scientific interest	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000089	ENVO	inland cliff	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002982	ENVO	clay	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True		12.0
ENVO:01001433	ENVO	terrestrial mining	True	False	False	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		11.0
ENVO:01000026	ENVO	marine bathyal zone biome	True	False	False	1	0	False	True	True	True	False	True	True	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001171	ENVO	conservation-focused active ecosystem management process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:02500011	ENVO	afforestation	True	False	False	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000477	ENVO	mount	True	False	True	5	4	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000253	ENVO	freshwater river biome	True	False	False	1	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
